year,commodity_x,feature_x,variable,value_bnn_1000_usd,value_bnn_1000_pounds,timestamp,feature_y,commodity_y,value_orng_1000_usd,value_orng_1000_pounds
2017,banana,dried bananas,Jan,1047.0,525.0,"Jan, 2017",fresh oranges,orange,4436.0,14504.0
2017,banana,dried bananas,Jan,1047.0,525.0,"Jan, 2017",orange juice,orange,82891.0,52970.0
2017,banana,dried bananas,Jan,1047.0,525.0,"Jan, 2017",preserved oranges,orange,1054.0,1161.0
2017,banana,dried bananas,Jan,1047.0,848217.0,"Jan, 2017",fresh oranges,orange,4436.0,14504.0
2017,banana,dried bananas,Jan,1047.0,848217.0,"Jan, 2017",orange juice,orange,82891.0,52970.0
2017,banana,dried bananas,Jan,1047.0,848217.0,"Jan, 2017",preserved oranges,orange,1054.0,1161.0
2017,banana,fresh bananas,Jan,169654.0,4344.0,"Jan, 2017",fresh oranges,orange,4436.0,14504.0
2017,banana,fresh bananas,Jan,169654.0,4344.0,"Jan, 2017",orange juice,orange,82891.0,52970.0
2017,banana,fresh bananas,Jan,169654.0,4344.0,"Jan, 2017",preserved oranges,orange,1054.0,1161.0
2017,banana,fresh bananas,Jan,169654.0,24468.0,"Jan, 2017",fresh oranges,orange,4436.0,14504.0
2017,banana,fresh bananas,Jan,169654.0,24468.0,"Jan, 2017",orange juice,orange,82891.0,52970.0
2017,banana,fresh bananas,Jan,169654.0,24468.0,"Jan, 2017",preserved oranges,orange,1054.0,1161.0
2016,banana,dried bananas,Jan,559.0,203.0,"Jan, 2016",fresh oranges,orange,2444.0,12385.0
2016,banana,dried bananas,Jan,559.0,203.0,"Jan, 2016",orange juice,orange,79315.0,47110.0
2016,banana,dried bananas,Jan,559.0,203.0,"Jan, 2016",preserved oranges,orange,998.0,1153.0
2016,banana,dried bananas,Jan,559.0,788484.0,"Jan, 2016",fresh oranges,orange,2444.0,12385.0
2016,banana,dried bananas,Jan,559.0,788484.0,"Jan, 2016",orange juice,orange,79315.0,47110.0
2016,banana,dried bananas,Jan,559.0,788484.0,"Jan, 2016",preserved oranges,orange,998.0,1153.0
2016,banana,fresh bananas,Jan,158708.0,2215.0,"Jan, 2016",fresh oranges,orange,2444.0,12385.0
2016,banana,fresh bananas,Jan,158708.0,2215.0,"Jan, 2016",orange juice,orange,79315.0,47110.0
2016,banana,fresh bananas,Jan,158708.0,2215.0,"Jan, 2016",preserved oranges,orange,998.0,1153.0
2016,banana,fresh bananas,Jan,158708.0,19189.0,"Jan, 2016",fresh oranges,orange,2444.0,12385.0
2016,banana,fresh bananas,Jan,158708.0,19189.0,"Jan, 2016",orange juice,orange,79315.0,47110.0
2016,banana,fresh bananas,Jan,158708.0,19189.0,"Jan, 2016",preserved oranges,orange,998.0,1153.0
2015,banana,dried bananas,Jan,627.0,301.0,"Jan, 2015",fresh oranges,orange,2575.0,12935.0
2015,banana,dried bananas,Jan,627.0,301.0,"Jan, 2015",orange juice,orange,37113.0,26280.0
2015,banana,dried bananas,Jan,627.0,301.0,"Jan, 2015",preserved oranges,orange,491.0,365.0
2015,banana,dried bananas,Jan,627.0,772765.0,"Jan, 2015",fresh oranges,orange,2575.0,12935.0
2015,banana,dried bananas,Jan,627.0,772765.0,"Jan, 2015",orange juice,orange,37113.0,26280.0
2015,banana,dried bananas,Jan,627.0,772765.0,"Jan, 2015",preserved oranges,orange,491.0,365.0
2015,banana,fresh bananas,Jan,155387.0,1733.0,"Jan, 2015",fresh oranges,orange,2575.0,12935.0
2015,banana,fresh bananas,Jan,155387.0,1733.0,"Jan, 2015",orange juice,orange,37113.0,26280.0
2015,banana,fresh bananas,Jan,155387.0,1733.0,"Jan, 2015",preserved oranges,orange,491.0,365.0
2015,banana,fresh bananas,Jan,155387.0,15626.0,"Jan, 2015",fresh oranges,orange,2575.0,12935.0
2015,banana,fresh bananas,Jan,155387.0,15626.0,"Jan, 2015",orange juice,orange,37113.0,26280.0
2015,banana,fresh bananas,Jan,155387.0,15626.0,"Jan, 2015",preserved oranges,orange,491.0,365.0
2014,banana,dried bananas,Jan,1084.0,691.0,"Jan, 2014",fresh oranges,orange,2417.0,12001.0
2014,banana,dried bananas,Jan,1084.0,691.0,"Jan, 2014",orange juice,orange,61320.0,44496.0
2014,banana,dried bananas,Jan,1084.0,691.0,"Jan, 2014",preserved oranges,orange,465.0,354.0
2014,banana,dried bananas,Jan,1084.0,807093.0,"Jan, 2014",fresh oranges,orange,2417.0,12001.0
2014,banana,dried bananas,Jan,1084.0,807093.0,"Jan, 2014",orange juice,orange,61320.0,44496.0
2014,banana,dried bananas,Jan,1084.0,807093.0,"Jan, 2014",preserved oranges,orange,465.0,354.0
2014,banana,fresh bananas,Jan,160040.0,3039.0,"Jan, 2014",fresh oranges,orange,2417.0,12001.0
2014,banana,fresh bananas,Jan,160040.0,3039.0,"Jan, 2014",orange juice,orange,61320.0,44496.0
2014,banana,fresh bananas,Jan,160040.0,3039.0,"Jan, 2014",preserved oranges,orange,465.0,354.0
2014,banana,fresh bananas,Jan,160040.0,13245.0,"Jan, 2014",fresh oranges,orange,2417.0,12001.0
2014,banana,fresh bananas,Jan,160040.0,13245.0,"Jan, 2014",orange juice,orange,61320.0,44496.0
2014,banana,fresh bananas,Jan,160040.0,13245.0,"Jan, 2014",preserved oranges,orange,465.0,354.0
2017,banana,dried bananas,Feb,1042.0,546.0,"Feb, 2017",fresh oranges,orange,4806.0,16735.0
2017,banana,dried bananas,Feb,1042.0,546.0,"Feb, 2017",orange juice,orange,78866.0,45991.0
2017,banana,dried bananas,Feb,1042.0,546.0,"Feb, 2017",preserved oranges,orange,1323.0,1698.0
2017,banana,dried bananas,Feb,1042.0,837063.0,"Feb, 2017",fresh oranges,orange,4806.0,16735.0
2017,banana,dried bananas,Feb,1042.0,837063.0,"Feb, 2017",orange juice,orange,78866.0,45991.0
2017,banana,dried bananas,Feb,1042.0,837063.0,"Feb, 2017",preserved oranges,orange,1323.0,1698.0
2017,banana,fresh bananas,Feb,167845.0,3560.0,"Feb, 2017",fresh oranges,orange,4806.0,16735.0
2017,banana,fresh bananas,Feb,167845.0,3560.0,"Feb, 2017",orange juice,orange,78866.0,45991.0
2017,banana,fresh bananas,Feb,167845.0,3560.0,"Feb, 2017",preserved oranges,orange,1323.0,1698.0
2017,banana,fresh bananas,Feb,167845.0,23146.0,"Feb, 2017",fresh oranges,orange,4806.0,16735.0
2017,banana,fresh bananas,Feb,167845.0,23146.0,"Feb, 2017",orange juice,orange,78866.0,45991.0
2017,banana,fresh bananas,Feb,167845.0,23146.0,"Feb, 2017",preserved oranges,orange,1323.0,1698.0
2016,banana,dried bananas,Feb,1007.0,570.0,"Feb, 2016",fresh oranges,orange,3266.0,15381.0
2016,banana,dried bananas,Feb,1007.0,570.0,"Feb, 2016",orange juice,orange,66343.0,33535.0
2016,banana,dried bananas,Feb,1007.0,570.0,"Feb, 2016",preserved oranges,orange,808.0,878.0
2016,banana,dried bananas,Feb,1007.0,850755.0,"Feb, 2016",fresh oranges,orange,3266.0,15381.0
2016,banana,dried bananas,Feb,1007.0,850755.0,"Feb, 2016",orange juice,orange,66343.0,33535.0
2016,banana,dried bananas,Feb,1007.0,850755.0,"Feb, 2016",preserved oranges,orange,808.0,878.0
2016,banana,fresh bananas,Feb,173663.0,2870.0,"Feb, 2016",fresh oranges,orange,3266.0,15381.0
2016,banana,fresh bananas,Feb,173663.0,2870.0,"Feb, 2016",orange juice,orange,66343.0,33535.0
2016,banana,fresh bananas,Feb,173663.0,2870.0,"Feb, 2016",preserved oranges,orange,808.0,878.0
2016,banana,fresh bananas,Feb,173663.0,19855.0,"Feb, 2016",fresh oranges,orange,3266.0,15381.0
2016,banana,fresh bananas,Feb,173663.0,19855.0,"Feb, 2016",orange juice,orange,66343.0,33535.0
2016,banana,fresh bananas,Feb,173663.0,19855.0,"Feb, 2016",preserved oranges,orange,808.0,878.0
2015,banana,dried bananas,Feb,745.0,466.0,"Feb, 2015",fresh oranges,orange,2984.0,16059.0
2015,banana,dried bananas,Feb,745.0,466.0,"Feb, 2015",orange juice,orange,48691.0,35982.0
2015,banana,dried bananas,Feb,745.0,466.0,"Feb, 2015",preserved oranges,orange,599.0,523.0
2015,banana,dried bananas,Feb,745.0,818554.0,"Feb, 2015",fresh oranges,orange,2984.0,16059.0
2015,banana,dried bananas,Feb,745.0,818554.0,"Feb, 2015",orange juice,orange,48691.0,35982.0
2015,banana,dried bananas,Feb,745.0,818554.0,"Feb, 2015",preserved oranges,orange,599.0,523.0
2015,banana,fresh bananas,Feb,167114.0,2622.0,"Feb, 2015",fresh oranges,orange,2984.0,16059.0
2015,banana,fresh bananas,Feb,167114.0,2622.0,"Feb, 2015",orange juice,orange,48691.0,35982.0
2015,banana,fresh bananas,Feb,167114.0,2622.0,"Feb, 2015",preserved oranges,orange,599.0,523.0
2015,banana,fresh bananas,Feb,167114.0,20457.0,"Feb, 2015",fresh oranges,orange,2984.0,16059.0
2015,banana,fresh bananas,Feb,167114.0,20457.0,"Feb, 2015",orange juice,orange,48691.0,35982.0
2015,banana,fresh bananas,Feb,167114.0,20457.0,"Feb, 2015",preserved oranges,orange,599.0,523.0
2014,banana,dried bananas,Feb,946.0,662.0,"Feb, 2014",fresh oranges,orange,2587.0,11823.0
2014,banana,dried bananas,Feb,946.0,662.0,"Feb, 2014",orange juice,orange,47368.0,30261.0
2014,banana,dried bananas,Feb,946.0,662.0,"Feb, 2014",preserved oranges,orange,505.0,371.0
2014,banana,dried bananas,Feb,946.0,797134.0,"Feb, 2014",fresh oranges,orange,2587.0,11823.0
2014,banana,dried bananas,Feb,946.0,797134.0,"Feb, 2014",orange juice,orange,47368.0,30261.0
2014,banana,dried bananas,Feb,946.0,797134.0,"Feb, 2014",preserved oranges,orange,505.0,371.0
2014,banana,fresh bananas,Feb,161601.0,2561.0,"Feb, 2014",fresh oranges,orange,2587.0,11823.0
2014,banana,fresh bananas,Feb,161601.0,2561.0,"Feb, 2014",orange juice,orange,47368.0,30261.0
2014,banana,fresh bananas,Feb,161601.0,2561.0,"Feb, 2014",preserved oranges,orange,505.0,371.0
2014,banana,fresh bananas,Feb,161601.0,17317.0,"Feb, 2014",fresh oranges,orange,2587.0,11823.0
2014,banana,fresh bananas,Feb,161601.0,17317.0,"Feb, 2014",orange juice,orange,47368.0,30261.0
2014,banana,fresh bananas,Feb,161601.0,17317.0,"Feb, 2014",preserved oranges,orange,505.0,371.0
2017,banana,dried bananas,Mar,988.0,639.0,"Mar, 2017",fresh oranges,orange,7068.0,24777.0
2017,banana,dried bananas,Mar,988.0,639.0,"Mar, 2017",orange juice,orange,105652.0,64876.0
2017,banana,dried bananas,Mar,988.0,639.0,"Mar, 2017",preserved oranges,orange,1243.0,1298.0
2017,banana,dried bananas,Mar,988.0,971044.0,"Mar, 2017",fresh oranges,orange,7068.0,24777.0
2017,banana,dried bananas,Mar,988.0,971044.0,"Mar, 2017",orange juice,orange,105652.0,64876.0
2017,banana,dried bananas,Mar,988.0,971044.0,"Mar, 2017",preserved oranges,orange,1243.0,1298.0
2017,banana,fresh bananas,Mar,193311.0,4356.0,"Mar, 2017",fresh oranges,orange,7068.0,24777.0
2017,banana,fresh bananas,Mar,193311.0,4356.0,"Mar, 2017",orange juice,orange,105652.0,64876.0
2017,banana,fresh bananas,Mar,193311.0,4356.0,"Mar, 2017",preserved oranges,orange,1243.0,1298.0
2017,banana,fresh bananas,Mar,193311.0,21821.0,"Mar, 2017",fresh oranges,orange,7068.0,24777.0
2017,banana,fresh bananas,Mar,193311.0,21821.0,"Mar, 2017",orange juice,orange,105652.0,64876.0
2017,banana,fresh bananas,Mar,193311.0,21821.0,"Mar, 2017",preserved oranges,orange,1243.0,1298.0
2016,banana,dried bananas,Mar,1211.0,758.0,"Mar, 2016",fresh oranges,orange,5433.0,21158.0
2016,banana,dried bananas,Mar,1211.0,758.0,"Mar, 2016",orange juice,orange,93798.0,48611.0
2016,banana,dried bananas,Mar,1211.0,758.0,"Mar, 2016",preserved oranges,orange,706.0,639.0
2016,banana,dried bananas,Mar,1211.0,957557.0,"Mar, 2016",fresh oranges,orange,5433.0,21158.0
2016,banana,dried bananas,Mar,1211.0,957557.0,"Mar, 2016",orange juice,orange,93798.0,48611.0
2016,banana,dried bananas,Mar,1211.0,957557.0,"Mar, 2016",preserved oranges,orange,706.0,639.0
2016,banana,fresh bananas,Mar,195017.0,3470.0,"Mar, 2016",fresh oranges,orange,5433.0,21158.0
2016,banana,fresh bananas,Mar,195017.0,3470.0,"Mar, 2016",orange juice,orange,93798.0,48611.0
2016,banana,fresh bananas,Mar,195017.0,3470.0,"Mar, 2016",preserved oranges,orange,706.0,639.0
2016,banana,fresh bananas,Mar,195017.0,24044.0,"Mar, 2016",fresh oranges,orange,5433.0,21158.0
2016,banana,fresh bananas,Mar,195017.0,24044.0,"Mar, 2016",orange juice,orange,93798.0,48611.0
2016,banana,fresh bananas,Mar,195017.0,24044.0,"Mar, 2016",preserved oranges,orange,706.0,639.0
2015,banana,dried bananas,Mar,1330.0,623.0,"Mar, 2015",fresh oranges,orange,3415.0,17184.0
2015,banana,dried bananas,Mar,1330.0,623.0,"Mar, 2015",orange juice,orange,71318.0,47777.0
2015,banana,dried bananas,Mar,1330.0,623.0,"Mar, 2015",preserved oranges,orange,856.0,816.0
2015,banana,dried bananas,Mar,1330.0,946356.0,"Mar, 2015",fresh oranges,orange,3415.0,17184.0
2015,banana,dried bananas,Mar,1330.0,946356.0,"Mar, 2015",orange juice,orange,71318.0,47777.0
2015,banana,dried bananas,Mar,1330.0,946356.0,"Mar, 2015",preserved oranges,orange,856.0,816.0
2015,banana,fresh bananas,Mar,190342.0,4170.0,"Mar, 2015",fresh oranges,orange,3415.0,17184.0
2015,banana,fresh bananas,Mar,190342.0,4170.0,"Mar, 2015",orange juice,orange,71318.0,47777.0
2015,banana,fresh bananas,Mar,190342.0,4170.0,"Mar, 2015",preserved oranges,orange,856.0,816.0
2015,banana,fresh bananas,Mar,190342.0,21651.0,"Mar, 2015",fresh oranges,orange,3415.0,17184.0
2015,banana,fresh bananas,Mar,190342.0,21651.0,"Mar, 2015",orange juice,orange,71318.0,47777.0
2015,banana,fresh bananas,Mar,190342.0,21651.0,"Mar, 2015",preserved oranges,orange,856.0,816.0
2014,banana,dried bananas,Mar,1161.0,793.0,"Mar, 2014",fresh oranges,orange,3040.0,12139.0
2014,banana,dried bananas,Mar,1161.0,793.0,"Mar, 2014",orange juice,orange,43817.0,26887.0
2014,banana,dried bananas,Mar,1161.0,793.0,"Mar, 2014",preserved oranges,orange,583.0,380.0
2014,banana,dried bananas,Mar,1161.0,843222.0,"Mar, 2014",fresh oranges,orange,3040.0,12139.0
2014,banana,dried bananas,Mar,1161.0,843222.0,"Mar, 2014",orange juice,orange,43817.0,26887.0
2014,banana,dried bananas,Mar,1161.0,843222.0,"Mar, 2014",preserved oranges,orange,583.0,380.0
2014,banana,fresh bananas,Mar,173355.0,3602.0,"Mar, 2014",fresh oranges,orange,3040.0,12139.0
2014,banana,fresh bananas,Mar,173355.0,3602.0,"Mar, 2014",orange juice,orange,43817.0,26887.0
2014,banana,fresh bananas,Mar,173355.0,3602.0,"Mar, 2014",preserved oranges,orange,583.0,380.0
2014,banana,fresh bananas,Mar,173355.0,21275.0,"Mar, 2014",fresh oranges,orange,3040.0,12139.0
2014,banana,fresh bananas,Mar,173355.0,21275.0,"Mar, 2014",orange juice,orange,43817.0,26887.0
2014,banana,fresh bananas,Mar,173355.0,21275.0,"Mar, 2014",preserved oranges,orange,583.0,380.0
2017,banana,dried bananas,Apr,866.0,450.0,"Apr, 2017",fresh oranges,orange,7774.0,27749.0
2017,banana,dried bananas,Apr,866.0,450.0,"Apr, 2017",orange juice,orange,121341.0,68883.0
2017,banana,dried bananas,Apr,866.0,450.0,"Apr, 2017",preserved oranges,orange,1822.0,2128.0
2017,banana,dried bananas,Apr,866.0,808934.0,"Apr, 2017",fresh oranges,orange,7774.0,27749.0
2017,banana,dried bananas,Apr,866.0,808934.0,"Apr, 2017",orange juice,orange,121341.0,68883.0
2017,banana,dried bananas,Apr,866.0,808934.0,"Apr, 2017",preserved oranges,orange,1822.0,2128.0
2017,banana,fresh bananas,Apr,158078.0,3703.0,"Apr, 2017",fresh oranges,orange,7774.0,27749.0
2017,banana,fresh bananas,Apr,158078.0,3703.0,"Apr, 2017",orange juice,orange,121341.0,68883.0
2017,banana,fresh bananas,Apr,158078.0,3703.0,"Apr, 2017",preserved oranges,orange,1822.0,2128.0
2017,banana,fresh bananas,Apr,158078.0,20127.0,"Apr, 2017",fresh oranges,orange,7774.0,27749.0
2017,banana,fresh bananas,Apr,158078.0,20127.0,"Apr, 2017",orange juice,orange,121341.0,68883.0
2017,banana,fresh bananas,Apr,158078.0,20127.0,"Apr, 2017",preserved oranges,orange,1822.0,2128.0
2016,banana,dried bananas,Apr,1131.0,781.0,"Apr, 2016",fresh oranges,orange,5136.0,18436.0
2016,banana,dried bananas,Apr,1131.0,781.0,"Apr, 2016",orange juice,orange,85089.0,41243.0
2016,banana,dried bananas,Apr,1131.0,781.0,"Apr, 2016",preserved oranges,orange,619.0,498.0
2016,banana,dried bananas,Apr,1131.0,847570.0,"Apr, 2016",fresh oranges,orange,5136.0,18436.0
2016,banana,dried bananas,Apr,1131.0,847570.0,"Apr, 2016",orange juice,orange,85089.0,41243.0
2016,banana,dried bananas,Apr,1131.0,847570.0,"Apr, 2016",preserved oranges,orange,619.0,498.0
2016,banana,fresh bananas,Apr,174156.0,2865.0,"Apr, 2016",fresh oranges,orange,5136.0,18436.0
2016,banana,fresh bananas,Apr,174156.0,2865.0,"Apr, 2016",orange juice,orange,85089.0,41243.0
2016,banana,fresh bananas,Apr,174156.0,2865.0,"Apr, 2016",preserved oranges,orange,619.0,498.0
2016,banana,fresh bananas,Apr,174156.0,22190.0,"Apr, 2016",fresh oranges,orange,5136.0,18436.0
2016,banana,fresh bananas,Apr,174156.0,22190.0,"Apr, 2016",orange juice,orange,85089.0,41243.0
2016,banana,fresh bananas,Apr,174156.0,22190.0,"Apr, 2016",preserved oranges,orange,619.0,498.0
2015,banana,dried bananas,Apr,1126.0,785.0,"Apr, 2015",fresh oranges,orange,4133.0,18347.0
2015,banana,dried bananas,Apr,1126.0,785.0,"Apr, 2015",orange juice,orange,83675.0,54942.0
2015,banana,dried bananas,Apr,1126.0,785.0,"Apr, 2015",preserved oranges,orange,606.0,505.0
2015,banana,dried bananas,Apr,1126.0,886909.0,"Apr, 2015",fresh oranges,orange,4133.0,18347.0
2015,banana,dried bananas,Apr,1126.0,886909.0,"Apr, 2015",orange juice,orange,83675.0,54942.0
2015,banana,dried bananas,Apr,1126.0,886909.0,"Apr, 2015",preserved oranges,orange,606.0,505.0
2015,banana,fresh bananas,Apr,182268.0,3496.0,"Apr, 2015",fresh oranges,orange,4133.0,18347.0
2015,banana,fresh bananas,Apr,182268.0,3496.0,"Apr, 2015",orange juice,orange,83675.0,54942.0
2015,banana,fresh bananas,Apr,182268.0,3496.0,"Apr, 2015",preserved oranges,orange,606.0,505.0
2015,banana,fresh bananas,Apr,182268.0,20603.0,"Apr, 2015",fresh oranges,orange,4133.0,18347.0
2015,banana,fresh bananas,Apr,182268.0,20603.0,"Apr, 2015",orange juice,orange,83675.0,54942.0
2015,banana,fresh bananas,Apr,182268.0,20603.0,"Apr, 2015",preserved oranges,orange,606.0,505.0
2014,banana,dried bananas,Apr,1094.0,889.0,"Apr, 2014",fresh oranges,orange,3801.0,15280.0
2014,banana,dried bananas,Apr,1094.0,889.0,"Apr, 2014",orange juice,orange,118856.0,95947.0
2014,banana,dried bananas,Apr,1094.0,889.0,"Apr, 2014",preserved oranges,orange,573.0,430.0
2014,banana,dried bananas,Apr,1094.0,904920.0,"Apr, 2014",fresh oranges,orange,3801.0,15280.0
2014,banana,dried bananas,Apr,1094.0,904920.0,"Apr, 2014",orange juice,orange,118856.0,95947.0
2014,banana,dried bananas,Apr,1094.0,904920.0,"Apr, 2014",preserved oranges,orange,573.0,430.0
2014,banana,fresh bananas,Apr,180112.0,3807.0,"Apr, 2014",fresh oranges,orange,3801.0,15280.0
2014,banana,fresh bananas,Apr,180112.0,3807.0,"Apr, 2014",orange juice,orange,118856.0,95947.0
2014,banana,fresh bananas,Apr,180112.0,3807.0,"Apr, 2014",preserved oranges,orange,573.0,430.0
2014,banana,fresh bananas,Apr,180112.0,19171.0,"Apr, 2014",fresh oranges,orange,3801.0,15280.0
